book_id,chap_num,para_num,para_str
121,42,65,"And now I may dismiss my heroine to the sleepless couch, which is the true heroine’s portion; to a pillow strewed with thorns and wet with tears. And lucky may she think herself, if she get another good night’s rest in the course of the next three months."
121,43,1,"“Mrs. Allen,” said Catherine the next morning, “will there be any harm in my calling on Miss Tilney today? I shall not be easy till I have explained everything.”"
121,43,2,"“Go, by all means, my dear; only put on a white gown; Miss Tilney always wears white.”"
121,43,3,"Catherine cheerfully complied, and being properly equipped, was more impatient than ever to be at the pump-room, that she might inform herself of General Tilney’s lodgings, for though she believed they were in Milsom Street, she was not certain of the house, and Mrs. Allen’s wavering convictions only made it more doubtful. To Milsom Street she was directed, and having made herself perfect in the number, hastened away with eager steps and a beating heart to pay her visit, explain her conduct, and be forgiven; tripping lightly through the church-yard, and resolutely turning away her eyes, that she might not be obliged to see her beloved Isabella and her dear family, who, she had reason to believe, were in a shop hard by. She reached the house without any impediment, looked at the number, knocked at the door, and inquired for Miss Tilney. The man believed Miss Tilney to be at home, but was not quite certain. Would she be pleased to send up her name? She gave her card. In a few minutes the servant returned, and with a look which did not quite confirm his words, said he had been mistaken, for that Miss Tilney was walked out. Catherine, with a blush of mortification, left the house. She felt almost persuaded that Miss Tilney _was_ at home, and too much offended to admit her; and as she retired down the street, could not withhold one glance at the drawing-room windows, in expectation of seeing her there, but no one appeared at them. At the bottom of the street, however, she looked back again, and then, not at a window, but issuing from the door, she saw Miss Tilney herself. She was followed by a gentleman, whom Catherine believed to be her father, and they turned up towards Edgar’s Buildings. Catherine, in deep mortification, proceeded on her way. She could almost be angry herself at such angry incivility; but she checked the resentful sensation; she remembered her own ignorance. She knew not how such an offence as hers might be classed by the laws of worldly politeness, to what a degree of unforgivingness it might with propriety lead, nor to what rigours of rudeness in return it might justly make her amenable."
121,43,4,"Dejected and humbled, she had even some thoughts of not going with the others to the theatre that night; but it must be confessed that they were not of long continuance, for she soon recollected, in the first place, that she was without any excuse for staying at home; and, in the second, that it was a play she wanted very much to see. To the theatre accordingly they all went; no Tilneys appeared to plague or please her; she feared that, amongst the many perfections of the family, a fondness for plays was not to be ranked; but perhaps it was because they were habituated to the finer performances of the London stage, which she knew, on Isabella’s authority, rendered everything else of the kind “quite horrid.” She was not deceived in her own expectation of pleasure; the comedy so well suspended her care that no one, observing her during the first four acts, would have supposed she had any wretchedness about her. On the beginning of the fifth, however, the sudden view of Mr. Henry Tilney and his father, joining a party in the opposite box, recalled her to anxiety and distress. The stage could no longer excite genuine merriment — no longer keep her whole attention. Every other look upon an average was directed towards the opposite box; and, for the space of two entire scenes, did she thus watch Henry Tilney, without being once able to catch his eye. No longer could he be suspected of indifference for a play; his notice was never withdrawn from the stage during two whole scenes. At length, however, he did look towards her, and he bowed — but such a bow! No smile, no continued observance attended it; his eyes were immediately returned to their former direction. Catherine was restlessly miserable; she could almost have run round to the box in which he sat and forced him to hear her explanation. Feelings rather natural than heroic possessed her; instead of considering her own dignity injured by this ready condemnation — instead of proudly resolving, in conscious innocence, to show her resentment towards him who could harbour a doubt of it, to leave to him all the trouble of seeking an explanation, and to enlighten him on the past only by avoiding his sight, or flirting with somebody else — she took to herself all the shame of misconduct, or at least of its appearance, and was only eager for an opportunity of explaining its cause."
121,43,5,"The play concluded — the curtain fell — Henry Tilney was no longer to be seen where he had hitherto sat, but his father remained, and perhaps he might be now coming round to their box. She was right; in a few minutes he appeared, and, making his way through the then thinning rows, spoke with like calm politeness to Mrs. Allen and her friend. Not with such calmness was he answered by the latter: “Oh! Mr. Tilney, I have been quite wild to speak to you, and make my apologies. You must have thought me so rude; but indeed it was not my own fault, was it, Mrs. Allen? Did not they tell me that Mr. Tilney and his sister were gone out in a phaeton together? And then what could I do? But I had ten thousand times rather have been with you; now had not I, Mrs. Allen?”"
121,43,6,"“My dear, you tumble my gown,” was Mrs. Allen’s reply."
121,43,7,"Her assurance, however, standing sole as it did, was not thrown away; it brought a more cordial, more natural smile into his countenance, and he replied in a tone which retained only a little affected reserve: “We were much obliged to you at any rate for wishing us a pleasant walk after our passing you in Argyle Street: you were so kind as to look back on purpose.”"
121,43,8,"“But indeed I did not wish you a pleasant walk; I never thought of such a thing; but I begged Mr. Thorpe so earnestly to stop; I called out to him as soon as ever I saw you; now, Mrs. Allen, did not — Oh! You were not there; but indeed I did; and, if Mr. Thorpe would only have stopped, I would have jumped out and run after you.”"
121,43,9,"Is there a Henry in the world who could be insensible to such a declaration? Henry Tilney at least was not. With a yet sweeter smile, he said everything that need be said of his sister’s concern, regret, and dependence on Catherine’s honour. “Oh! Do not say Miss Tilney was not angry,” cried Catherine, “because I know she was; for she would not see me this morning when I called; I saw her walk out of the house the next minute after my leaving it; I was hurt, but I was not affronted. Perhaps you did not know I had been there.”"
121,43,10,"“I was not within at the time; but I heard of it from Eleanor, and she has been wishing ever since to see you, to explain the reason of such incivility; but perhaps I can do it as well. It was nothing more than that my father — they were just preparing to walk out, and he being hurried for time, and not caring to have it put off — made a point of her being denied. That was all, I do assure you. She was very much vexed, and meant to make her apology as soon as possible.”"
121,43,11,"Catherine’s mind was greatly eased by this information, yet a something of solicitude remained, from which sprang the following question, thoroughly artless in itself, though rather distressing to the gentleman: “But, Mr. Tilney, why were _you_ less generous than your sister? If she felt such confidence in my good intentions, and could suppose it to be only a mistake, why should _you_ be so ready to take offence?”"
121,43,12,“Me! I take offence!”
121,43,13,"“Nay, I am sure by your look, when you came into the box, you were angry.”"
121,43,14,“I angry! I could have no right.”
121,43,15,"“Well, nobody would have thought you had no right who saw your face.” He replied by asking her to make room for him, and talking of the play."
121,43,16,"He remained with them some time, and was only too agreeable for Catherine to be contented when he went away. Before they parted, however, it was agreed that the projected walk should be taken as soon as possible; and, setting aside the misery of his quitting their box, she was, upon the whole, left one of the happiest creatures in the world."
121,43,17,"While talking to each other, she had observed with some surprise that John Thorpe, who was never in the same part of the house for ten minutes together, was engaged in conversation with General Tilney; and she felt something more than surprise when she thought she could perceive herself the object of their attention and discourse. What could they have to say of her? She feared General Tilney did not like her appearance: she found it was implied in his preventing her admittance to his daughter, rather than postpone his own walk a few minutes. “How came Mr. Thorpe to know your father?” was her anxious inquiry, as she pointed them out to her companion. He knew nothing about it; but his father, like every military man, had a very large acquaintance."
121,43,18,"When the entertainment was over, Thorpe came to assist them in getting out. Catherine was the immediate object of his gallantry; and, while they waited in the lobby for a chair, he prevented the inquiry which had travelled from her heart almost to the tip of her tongue, by asking, in a consequential manner, whether she had seen him talking with General Tilney: “He is a fine old fellow, upon my soul! Stout, active — looks as young as his son. I have a great regard for him, I assure you: a gentleman-like, good sort of fellow as ever lived.”"
121,43,19,“But how came you to know him?”
121,43,20,"“Know him! There are few people much about town that I do not know. I have met him forever at the Bedford; and I knew his face again today the moment he came into the billiard-room. One of the best players we have, by the by; and we had a little touch together, though I was almost afraid of him at first: the odds were five to four against me; and, if I had not made one of the cleanest strokes that perhaps ever was made in this world — I took his ball exactly — but I could not make you understand it without a table; however, I _did_ beat him. A very fine fellow; as rich as a Jew. I should like to dine with him; I dare say he gives famous dinners. But what do you think we have been talking of? You. Yes, by heavens! And the general thinks you the finest girl in Bath.”"
121,43,21,“Oh! Nonsense! How can you say so?”
121,43,22,"“And what do you think I said?” — lowering his voice — “well done, general, said I; I am quite of your mind.”"
121,43,23,"Here Catherine, who was much less gratified by his admiration than by General Tilney’s, was not sorry to be called away by Mr. Allen. Thorpe, however, would see her to her chair, and, till she entered it, continued the same kind of delicate flattery, in spite of her entreating him to have done."
121,43,24,"That General Tilney, instead of disliking, should admire her, was very delightful; and she joyfully thought that there was not one of the family whom she need now fear to meet. The evening had done more, much more, for her than could have been expected."
121,44,1,"Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday have now passed in review before the reader; the events of each day, its hopes and fears, mortifications and pleasures, have been separately stated, and the pangs of Sunday only now remain to be described, and close the week. The Clifton scheme had been deferred, not relinquished, and on the afternoon’s Crescent of this day, it was brought forward again. In a private consultation between Isabella and James, the former of whom had particularly set her heart upon going, and the latter no less anxiously placed his upon pleasing her, it was agreed that, provided the weather were fair, the party should take place on the following morning; and they were to set off very early, in order to be at home in good time. The affair thus determined, and Thorpe’s approbation secured, Catherine only remained to be apprised of it. She had left them for a few minutes to speak to Miss Tilney. In that interval the plan was completed, and as soon as she came again, her agreement was demanded; but instead of the gay acquiescence expected by Isabella, Catherine looked grave, was very sorry, but could not go. The engagement which ought to have kept her from joining in the former attempt would make it impossible for her to accompany them now. She had that moment settled with Miss Tilney to take their proposed walk tomorrow; it was quite determined, and she would not, upon any account, retract. But that she _must_ and _should_ retract, was instantly the eager cry of both the Thorpes; they must go to Clifton tomorrow, they would not go without her, it would be nothing to put off a mere walk for one day longer, and they would not hear of a refusal. Catherine was distressed, but not subdued. “Do not urge me, Isabella. I am engaged to Miss Tilney. I cannot go.” This availed nothing. The same arguments assailed her again; she must go, she should go, and they would not hear of a refusal. “It would be so easy to tell Miss Tilney that you had just been reminded of a prior engagement, and must only beg to put off the walk till Tuesday.”"
121,44,2,"“No, it would not be easy. I could not do it. There has been no prior engagement.” But Isabella became only more and more urgent, calling on her in the most affectionate manner, addressing her by the most endearing names. She was sure her dearest, sweetest Catherine would not seriously refuse such a trifling request to a friend who loved her so dearly. She knew her beloved Catherine to have so feeling a heart, so sweet a temper, to be so easily persuaded by those she loved. But all in vain; Catherine felt herself to be in the right, and though pained by such tender, such flattering supplication, could not allow it to influence her. Isabella then tried another method. She reproached her with having more affection for Miss Tilney, though she had known her so little a while, than for her best and oldest friends, with being grown cold and indifferent, in short, towards herself. “I cannot help being jealous, Catherine, when I see myself slighted for strangers, I, who love you so excessively! When once my affections are placed, it is not in the power of anything to change them. But I believe my feelings are stronger than anybody’s; I am sure they are too strong for my own peace; and to see myself supplanted in your friendship by strangers does cut me to the quick, I own. These Tilneys seem to swallow up everything else.”"
121,44,3,"Catherine thought this reproach equally strange and unkind. Was it the part of a friend thus to expose her feelings to the notice of others? Isabella appeared to her ungenerous and selfish, regardless of everything but her own gratification. These painful ideas crossed her mind, though she said nothing. Isabella, in the meanwhile, had applied her handkerchief to her eyes; and Morland, miserable at such a sight, could not help saying, “Nay, Catherine. I think you cannot stand out any longer now. The sacrifice is not much; and to oblige such a friend — I shall think you quite unkind, if you still refuse.”"
121,44,4,"This was the first time of her brother’s openly siding against her, and anxious to avoid his displeasure, she proposed a compromise. If they would only put off their scheme till Tuesday, which they might easily do, as it depended only on themselves, she could go with them, and everybody might then be satisfied. But “No, no, no!” was the immediate answer; “that could not be, for Thorpe did not know that he might not go to town on Tuesday.” Catherine was sorry, but could do no more; and a short silence ensued, which was broken by Isabella, who in a voice of cold resentment said, “Very well, then there is an end of the party. If Catherine does not go, I cannot. I cannot be the only woman. I would not, upon any account in the world, do so improper a thing.”"
121,44,5,"“Catherine, you must go,” said James."
121,44,6,“But why cannot Mr. Thorpe drive one of his other sisters? I dare say either of them would like to go.”
121,44,7,"“Thank ye,” cried Thorpe, “but I did not come to Bath to drive my sisters about, and look like a fool. No, if you do not go, d —  —  me if I do. I only go for the sake of driving you.”"
121,44,8,"“That is a compliment which gives me no pleasure.” But her words were lost on Thorpe, who had turned abruptly away."
121,44,9,"The three others still continued together, walking in a most uncomfortable manner to poor Catherine; sometimes not a word was said, sometimes she was again attacked with supplications or reproaches, and her arm was still linked within Isabella’s, though their hearts were at war. At one moment she was softened, at another irritated; always distressed, but always steady."
121,44,10,"“I did not think you had been so obstinate, Catherine,” said James; “you were not used to be so hard to persuade; you once were the kindest, best-tempered of my sisters.”"
121,44,11,"“I hope I am not less so now,” she replied, very feelingly; “but indeed I cannot go. If I am wrong, I am doing what I believe to be right.”"
121,44,12,"“I suspect,” said Isabella, in a low voice, “there is no great struggle.”"
121,44,13,"Catherine’s heart swelled; she drew away her arm, and Isabella made no opposition. Thus passed a long ten minutes, till they were again joined by Thorpe, who, coming to them with a gayer look, said, “Well, I have settled the matter, and now we may all go tomorrow with a safe conscience. I have been to Miss Tilney, and made your excuses.”"
121,44,14,“You have not!” cried Catherine.
121,44,15,"“I have, upon my soul. Left her this moment. Told her you had sent me to say that, having just recollected a prior engagement of going to Clifton with us tomorrow, you could not have the pleasure of walking with her till Tuesday. She said very well, Tuesday was just as convenient to her; so there is an end of all our difficulties. A pretty good thought of mine — hey?”"
121,44,16,"Isabella’s countenance was once more all smiles and good humour, and James too looked happy again."
121,44,17,"“A most heavenly thought indeed! Now, my sweet Catherine, all our distresses are over; you are honourably acquitted, and we shall have a most delightful party.”"
121,44,18,"“This will not do,” said Catherine; “I cannot submit to this. I must run after Miss Tilney directly and set her right.”"
121,44,19,"Isabella, however, caught hold of one hand, Thorpe of the other, and remonstrances poured in from all three. Even James was quite angry. When everything was settled, when Miss Tilney herself said that Tuesday would suit her as well, it was quite ridiculous, quite absurd, to make any further objection."
121,44,20,"“I do not care. Mr. Thorpe had no business to invent any such message. If I had thought it right to put it off, I could have spoken to Miss Tilney myself. This is only doing it in a ruder way; and how do I know that Mr. Thorpe has — He may be mistaken again perhaps; he led me into one act of rudeness by his mistake on Friday. Let me go, Mr. Thorpe; Isabella, do not hold me.”"
121,44,21,"Thorpe told her it would be in vain to go after the Tilneys; they were turning the corner into Brock Street, when he had overtaken them, and were at home by this time."
121,44,22,"“Then I will go after them,” said Catherine; “wherever they are I will go after them. It does not signify talking. If I could not be persuaded into doing what I thought wrong, I never will be tricked into it.” And with these words she broke away and hurried off. Thorpe would have darted after her, but Morland withheld him. “Let her go, let her go, if she will go.”"
121,44,23,“She is as obstinate as — ”
121,44,24,"Thorpe never finished the simile, for it could hardly have been a proper one."
121,44,25,"Away walked Catherine in great agitation, as fast as the crowd would permit her, fearful of being pursued, yet determined to persevere. As she walked, she reflected on what had passed. It was painful to her to disappoint and displease them, particularly to displease her brother; but she could not repent her resistance. Setting her own inclination apart, to have failed a second time in her engagement to Miss Tilney, to have retracted a promise voluntarily made only five minutes before, and on a false pretence too, must have been wrong. She had not been withstanding them on selfish principles alone, she had not consulted merely her own gratification; _that_ might have been ensured in some degree by the excursion itself, by seeing Blaize Castle; no, she had attended to what was due to others, and to her own character in their opinion. Her conviction of being right, however, was not enough to restore her composure; till she had spoken to Miss Tilney she could not be at ease; and quickening her pace when she got clear of the Crescent, she almost ran over the remaining ground till she gained the top of Milsom Street. So rapid had been her movements that in spite of the Tilneys’ advantage in the outset, they were but just turning into their lodgings as she came within view of them; and the servant still remaining at the open door, she used only the ceremony of saying that she must speak with Miss Tilney that moment, and hurrying by him proceeded upstairs. Then, opening the first door before her, which happened to be the right, she immediately found herself in the drawing-room with General Tilney, his son, and daughter. Her explanation, defective only in being — from her irritation of nerves and shortness of breath — no explanation at all, was instantly given. “I am come in a great hurry — It was all a mistake — I never promised to go — I told them from the first I could not go. — I ran away in a great hurry to explain it. — I did not care what you thought of me. — I would not stay for the servant.”"
121,44,26,"The business, however, though not perfectly elucidated by this speech, soon ceased to be a puzzle. Catherine found that John Thorpe _had_ given the message; and Miss Tilney had no scruple in owning herself greatly surprised by it. But whether her brother had still exceeded her in resentment, Catherine, though she instinctively addressed herself as much to one as to the other in her vindication, had no means of knowing. Whatever might have been felt before her arrival, her eager declarations immediately made every look and sentence as friendly as she could desire."
121,44,27,"The affair thus happily settled, she was introduced by Miss Tilney to her father, and received by him with such ready, such solicitous politeness as recalled Thorpe’s information to her mind, and made her think with pleasure that he might be sometimes depended on. To such anxious attention was the general’s civility carried, that not aware of her extraordinary swiftness in entering the house, he was quite angry with the servant whose neglect had reduced her to open the door of the apartment herself. “What did William mean by it? He should make a point of inquiring into the matter.” And if Catherine had not most warmly asserted his innocence, it seemed likely that William would lose the favour of his master forever, if not his place, by her rapidity."
121,44,28,"After sitting with them a quarter of an hour, she rose to take leave, and was then most agreeably surprised by General Tilney’s asking her if she would do his daughter the honour of dining and spending the rest of the day with her. Miss Tilney added her own wishes. Catherine was greatly obliged; but it was quite out of her power. Mr. and Mrs. Allen would expect her back every moment. The general declared he could say no more; the claims of Mr. and Mrs. Allen were not to be superseded; but on some other day he trusted, when longer notice could be given, they would not refuse to spare her to her friend. “Oh, no; Catherine was sure they would not have the least objection, and she should have great pleasure in coming.” The general attended her himself to the street-door, saying everything gallant as they went downstairs, admiring the elasticity of her walk, which corresponded exactly with the spirit of her dancing, and making her one of the most graceful bows she had ever beheld, when they parted."
121,44,29,"Catherine, delighted by all that had passed, proceeded gaily to Pulteney Street, walking, as she concluded, with great elasticity, though she had never thought of it before. She reached home without seeing anything more of the offended party; and now that she had been triumphant throughout, had carried her point, and was secure of her walk, she began (as the flutter of her spirits subsided) to doubt whether she had been perfectly right. A sacrifice was always noble; and if she had given way to their entreaties, she should have been spared the distressing idea of a friend displeased, a brother angry, and a scheme of great happiness to both destroyed, perhaps through her means. To ease her mind, and ascertain by the opinion of an unprejudiced person what her own conduct had really been, she took occasion to mention before Mr. Allen the half-settled scheme of her brother and the Thorpes for the following day. Mr. Allen caught at it directly. “Well,” said he, “and do you think of going too?”"
121,44,30,"“No; I had just engaged myself to walk with Miss Tilney before they told me of it; and therefore you know I could not go with them, could I?”"
121,44,31,"“No, certainly not; and I am glad you do not think of it. These schemes are not at all the thing. Young men and women driving about the country in open carriages! Now and then it is very well; but going to inns and public places together! It is not right; and I wonder Mrs. Thorpe should allow it. I am glad you do not think of going; I am sure Mrs. Morland would not be pleased. Mrs. Allen, are not you of my way of thinking? Do not you think these kind of projects objectionable?”"
121,44,32,"“Yes, very much so indeed. Open carriages are nasty things. A clean gown is not five minutes’ wear in them. You are splashed getting in and getting out; and the wind takes your hair and your bonnet in every direction. I hate an open carriage myself.”"
121,44,33,"“I know you do; but that is not the question. Do not you think it has an odd appearance, if young ladies are frequently driven about in them by young men, to whom they are not even related?”"
121,44,34,"“Yes, my dear, a very odd appearance indeed. I cannot bear to see it.”"
121,44,35,"“Dear madam,” cried Catherine, “then why did not you tell me so before? I am sure if I had known it to be improper, I would not have gone with Mr. Thorpe at all; but I always hoped you would tell me, if you thought I was doing wrong.”"
121,44,36,"“And so I should, my dear, you may depend on it; for as I told Mrs. Morland at parting, I would always do the best for you in my power. But one must not be over particular. Young people _will_ be young people, as your good mother says herself. You know I wanted you, when we first came, not to buy that sprigged muslin, but you would. Young people do not like to be always thwarted.”"
121,44,37,“But this was something of real consequence; and I do not think you would have found me hard to persuade.”
121,44,38,"“As far as it has gone hitherto, there is no harm done,” said Mr. Allen; “and I would only advise you, my dear, not to go out with Mr. Thorpe any more.”"
121,44,39,"“That is just what I was going to say,” added his wife."
121,44,40,"Catherine, relieved for herself, felt uneasy for Isabella, and after a moment’s thought, asked Mr. Allen whether it would not be both proper and kind in her to write to Miss Thorpe, and explain the indecorum of which she must be as insensible as herself; for she considered that Isabella might otherwise perhaps be going to Clifton the next day, in spite of what had passed. Mr. Allen, however, discouraged her from doing any such thing. “You had better leave her alone, my dear; she is old enough to know what she is about, and if not, has a mother to advise her. Mrs. Thorpe is too indulgent beyond a doubt; but, however, you had better not interfere. She and your brother choose to go, and you will be only getting ill will.”"
121,44,41,"Catherine submitted, and though sorry to think that Isabella should be doing wrong, felt greatly relieved by Mr. Allen’s approbation of her own conduct, and truly rejoiced to be preserved by his advice from the danger of falling into such an error herself. Her escape from being one of the party to Clifton was now an escape indeed; for what would the Tilneys have thought of her, if she had broken her promise to them in order to do what was wrong in itself, if she had been guilty of one breach of propriety, only to enable her to be guilty of another?"
121,45,1,"The next morning was fair, and Catherine almost expected another attack from the assembled party. With Mr. Allen to support her, she felt no dread of the event: but she would gladly be spared a contest, where victory itself was painful, and was heartily rejoiced therefore at neither seeing nor hearing anything of them. The Tilneys called for her at the appointed time; and no new difficulty arising, no sudden recollection, no unexpected summons, no impertinent intrusion to disconcert their measures, my heroine was most unnaturally able to fulfil her engagement, though it was made with the hero himself. They determined on walking round Beechen Cliff, that noble hill whose beautiful verdure and hanging coppice render it so striking an object from almost every opening in Bath."
121,45,2,"“I never look at it,” said Catherine, as they walked along the side of the river, “without thinking of the south of France.”"
121,45,3,"“You have been abroad then?” said Henry, a little surprised."
121,45,4,"“Oh! No, I only mean what I have read about. It always puts me in mind of the country that Emily and her father travelled through, in The Mysteries of Udolpho. But you never read novels, I dare say?”"
121,45,5,“Why not?”
121,45,6,“Because they are not clever enough for you — gentlemen read better books.”
121,45,7,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid. I have read all Mrs. Radcliffe’s works, and most of them with great pleasure. The Mysteries of Udolpho, when I had once begun it, I could not lay down again; I remember finishing it in two days — my hair standing on end the whole time.”"
121,45,8,"“Yes,” added Miss Tilney, “and I remember that you undertook to read it aloud to me, and that when I was called away for only five minutes to answer a note, instead of waiting for me, you took the volume into the Hermitage Walk, and I was obliged to stay till you had finished it.”"
121,45,9,"“Thank you, Eleanor — a most honourable testimony. You see, Miss Morland, the injustice of your suspicions. Here was I, in my eagerness to get on, refusing to wait only five minutes for my sister, breaking the promise I had made of reading it aloud, and keeping her in suspense at a most interesting part, by running away with the volume, which, you are to observe, was her own, particularly her own. I am proud when I reflect on it, and I think it must establish me in your good opinion.”"
121,45,10,"“I am very glad to hear it indeed, and now I shall never be ashamed of liking Udolpho myself. But I really thought before, young men despised novels amazingly.”"
121,45,11,"“It is _amazingly;_ it may well suggest _amazement_ if they do — for they read nearly as many as women. I myself have read hundreds and hundreds. Do not imagine that you can cope with me in a knowledge of Julias and Louisas. If we proceed to particulars, and engage in the never-ceasing inquiry of ‘Have you read this?’ and ‘Have you read that?’ I shall soon leave you as far behind me as — what shall I say? — I want an appropriate simile. — as far as your friend Emily herself left poor Valancourt when she went with her aunt into Italy. Consider how many years I have had the start of you. I had entered on my studies at Oxford, while you were a good little girl working your sampler at home!”"
121,45,12,"“Not very good, I am afraid. But now really, do not you think Udolpho the nicest book in the world?”"
121,45,13,“The nicest — by which I suppose you mean the neatest. That must depend upon the binding.”
121,45,14,"“Henry,” said Miss Tilney, “you are very impertinent. Miss Morland, he is treating you exactly as he does his sister. He is forever finding fault with me, for some incorrectness of language, and now he is taking the same liberty with you. The word ‘nicest,’ as you used it, did not suit him; and you had better change it as soon as you can, or we shall be overpowered with Johnson and Blair all the rest of the way.”"
121,45,15,"“I am sure,” cried Catherine, “I did not mean to say anything wrong; but it _is_ a nice book, and why should not I call it so?”"
121,45,16,"“Very true,” said Henry, “and this is a very nice day, and we are taking a very nice walk, and you are two very nice young ladies. Oh! It is a very nice word indeed! It does for everything. Originally perhaps it was applied only to express neatness, propriety, delicacy, or refinement — people were nice in their dress, in their sentiments, or their choice. But now every commendation on every subject is comprised in that one word.”"
121,45,17,"“While, in fact,” cried his sister, “it ought only to be applied to you, without any commendation at all. You are more nice than wise. Come, Miss Morland, let us leave him to meditate over our faults in the utmost propriety of diction, while we praise Udolpho in whatever terms we like best. It is a most interesting work. You are fond of that kind of reading?”"
121,45,18,"“To say the truth, I do not much like any other.”"
121,45,19,“Indeed!”
121,45,20,"“That is, I can read poetry and plays, and things of that sort, and do not dislike travels. But history, real solemn history, I cannot be interested in. Can you?”"
121,45,21,"“Yes, I am fond of history.”"
121,45,22,"“I wish I were too. I read it a little as a duty, but it tells me nothing that does not either vex or weary me. The quarrels of popes and kings, with wars or pestilences, in every page; the men all so good for nothing, and hardly any women at all — it is very tiresome: and yet I often think it odd that it should be so dull, for a great deal of it must be invention. The speeches that are put into the heroes’ mouths, their thoughts and designs — the chief of all this must be invention, and invention is what delights me in other books.”"
121,45,23,"“Historians, you think,” said Miss Tilney, “are not happy in their flights of fancy. They display imagination without raising interest. I am fond of history — and am very well contented to take the false with the true. In the principal facts they have sources of intelligence in former histories and records, which may be as much depended on, I conclude, as anything that does not actually pass under one’s own observation; and as for the little embellishments you speak of, they are embellishments, and I like them as such. If a speech be well drawn up, I read it with pleasure, by whomsoever it may be made — and probably with much greater, if the production of Mr. Hume or Mr. Robertson, than if the genuine words of Caractacus, Agricola, or Alfred the Great.”"
121,45,24,"“You are fond of history! And so are Mr. Allen and my father; and I have two brothers who do not dislike it. So many instances within my small circle of friends is remarkable! At this rate, I shall not pity the writers of history any longer. If people like to read their books, it is all very well, but to be at so much trouble in filling great volumes, which, as I used to think, nobody would willingly ever look into, to be labouring only for the torment of little boys and girls, always struck me as a hard fate; and though I know it is all very right and necessary, I have often wondered at the person’s courage that could sit down on purpose to do it.”"
121,45,25,"“That little boys and girls should be tormented,” said Henry, “is what no one at all acquainted with human nature in a civilized state can deny; but in behalf of our most distinguished historians, I must observe that they might well be offended at being supposed to have no higher aim, and that by their method and style, they are perfectly well qualified to torment readers of the most advanced reason and mature time of life. I use the verb ‘to torment,’ as I observed to be your own method, instead of ‘to instruct,’ supposing them to be now admitted as synonymous.”"
121,45,26,"“You think me foolish to call instruction a torment, but if you had been as much used as myself to hear poor little children first learning their letters and then learning to spell, if you had ever seen how stupid they can be for a whole morning together, and how tired my poor mother is at the end of it, as I am in the habit of seeing almost every day of my life at home, you would allow that to _torment_ and to _instruct_ might sometimes be used as synonymous words.”"
121,45,27,"“Very probably. But historians are not accountable for the difficulty of learning to read; and even you yourself, who do not altogether seem particularly friendly to very severe, very intense application, may perhaps be brought to acknowledge that it is very well worth-while to be tormented for two or three years of one’s life, for the sake of being able to read all the rest of it. Consider — if reading had not been taught, Mrs. Radcliffe would have written in vain — or perhaps might not have written at all.”"
121,45,28,"Catherine assented — and a very warm panegyric from her on that lady’s merits closed the subject. The Tilneys were soon engaged in another on which she had nothing to say. They were viewing the country with the eyes of persons accustomed to drawing, and decided on its capability of being formed into pictures, with all the eagerness of real taste. Here Catherine was quite lost. She knew nothing of drawing — nothing of taste: and she listened to them with an attention which brought her little profit, for they talked in phrases which conveyed scarcely any idea to her. The little which she could understand, however, appeared to contradict the very few notions she had entertained on the matter before. It seemed as if a good view were no longer to be taken from the top of an high hill, and that a clear blue sky was no longer a proof of a fine day. She was heartily ashamed of her ignorance. A misplaced shame. Where people wish to attach, they should always be ignorant. To come with a well-informed mind is to come with an inability of administering to the vanity of others, which a sensible person would always wish to avoid. A woman especially, if she have the misfortune of knowing anything, should conceal it as well as she can."
121,45,29,"The advantages of natural folly in a beautiful girl have been already set forth by the capital pen of a sister author; and to her treatment of the subject I will only add, in justice to men, that though to the larger and more trifling part of the sex, imbecility in females is a great enhancement of their personal charms, there is a portion of them too reasonable and too well informed themselves to desire anything more in woman than ignorance. But Catherine did not know her own advantages — did not know that a good-looking girl, with an affectionate heart and a very ignorant mind, cannot fail of attracting a clever young man, unless circumstances are particularly untoward. In the present instance, she confessed and lamented her want of knowledge, declared that she would give anything in the world to be able to draw; and a lecture on the picturesque immediately followed, in which his instructions were so clear that she soon began to see beauty in everything admired by him, and her attention was so earnest that he became perfectly satisfied of her having a great deal of natural taste. He talked of foregrounds, distances, and second distances — side-screens and perspectives — lights and shades; and Catherine was so hopeful a scholar that when they gained the top of Beechen Cliff, she voluntarily rejected the whole city of Bath as unworthy to make part of a landscape. Delighted with her progress, and fearful of wearying her with too much wisdom at once, Henry suffered the subject to decline, and by an easy transition from a piece of rocky fragment and the withered oak which he had placed near its summit, to oaks in general, to forests, the enclosure of them, waste lands, crown lands and government, he shortly found himself arrived at politics; and from politics, it was an easy step to silence. The general pause which succeeded his short disquisition on the state of the nation was put an end to by Catherine, who, in rather a solemn tone of voice, uttered these words, “I have heard that something very shocking indeed will soon come out in London.”"
121,45,30,"Miss Tilney, to whom this was chiefly addressed, was startled, and hastily replied, “Indeed! And of what nature?”"
121,45,31,"“That I do not know, nor who is the author. I have only heard that it is to be more horrible than anything we have met with yet.”"
121,45,32,“Good heaven! Where could you hear of such a thing?”
121,45,33,“A particular friend of mine had an account of it in a letter from London yesterday. It is to be uncommonly dreadful. I shall expect murder and everything of the kind.”
